,Time,AX,AY,AZ,GX,GY,GZ
0,62941,87,984,29,-94,-388,-324
1,62947,104,983,27,-85,-385,-324
2,62953,81,986,29,-97,-385,-327
3,62960,89,984,28,-94,-378,-328
4,62966,73,986,28,-88,-379,-325
5,62972,91,984,29,-92,-384,-325
6,62978,102,983,25,-88,-381,-336
7,62985,107,981,32,-91,-387,-324
8,62991,88,991,19,-94,-388,-327
9,62997,40,999,32,-88,-385,-328
10,63003,94,983,31,-85,-381,-325
11,63010,96,984,35,-83,-385,-319
12,63016,95,982,28,-85,-385,-325
13,63022,113,997,30,-91,-382,-330
14,63028,25,993,24,-94,-393,-330
15,63035,58,988,31,-89,-384,-322
16,63041,76,983,34,-95,-384,-316
17,63047,74,994,38,-91,-382,-324
18,63053,93,987,42,-89,-375,-324
19,63060,94,1008,35,-91,-373,-319
20,63066,107,1009,20,-91,-376,-324
21,63072,118,992,8,-91,-375,-325
22,63078,108,993,13,-88,-381,-330
23,63085,103,978,15,-97,-370,-324
24,63091,77,961,18,-95,-376,-327
25,63097,58,953,15,-92,-376,-328
26,63103,32,950,29,-97,-381,-321
27,63110,55,967,32,-97,-378,-319
28,63116,84,993,29,-103,-384,-322
29,63122,82,986,27,-91,-379,-319
30,63128,73,986,31,-89,-387,-319
31,63135,70,998,34,-91,-376,-324
32,63141,90,996,25,-98,-375,-318
33,63147,83,991,21,-98,-378,-325
34,63153,72,987,8,-98,-370,-325
35,63160,71,1001,25,-94,-376,-322
36,63166,65,969,41,-97,-384,-321
37,63172,70,982,80,-97,-375,-322
38,63178,59,998,113,-88,-375,-315
39,63185,88,1005,159,-97,-379,-322
40,63191,95,1009,175,-94,-372,-331
41,63197,108,1000,162,-94,-373,-334
42,63203,109,1016,155,-97,-369,-334
43,63210,120,990,122,-89,-372,-342
44,63216,88,994,86,-85,-376,-354
45,63222,68,970,43,-88,-378,-351
46,63228,46,963,-4,-77,-379,-357
47,63235,29,952,-50,-82,-384,-355
48,63241,17,965,-94,-80,-385,-372
49,63247,-2,959,-159,-76,-384,-367
50,63253,13,966,-206,-77,-378,-385
51,63260,-1,1013,-237,-77,-376,-367
52,63266,10,1042,-280,-91,-372,-363
53,63272,25,1063,-318,-95,-369,-364
54,63278,87,1127,-271,-92,-361,-354
55,63285,-118,682,275,-103,-355,-325
56,63291,-9,1037,30,-101,-354,-327
57,63297,25,983,263,-98,-348,-319
58,63303,11,951,433,-100,-354,-309
59,63310,47,965,448,-103,-351,-306
60,63316,77,981,387,-98,-346,-301
61,63322,87,993,277,-100,-342,-301
62,63328,93,1008,180,-107,-345,-310
63,63335,59,1013,100,-103,-348,-316
64,63341,20,1010,24,-94,-352,-327
65,63347,-4,1006,-25,-98,-342,-330
66,63353,16,972,-48,-94,-355,-337
67,63360,20,997,-50,-101,-357,-339
68,63366,25,1004,-62,-94,-357,-351
69,63372,27,964,-71,-95,-358,-352
70,63378,15,997,-73,-89,-354,-349
71,63385,19,990,-66,-94,-354,-354
72,63391,51,1007,-46,-100,-348,-360
73,63397,68,1013,3,-98,-354,-364
74,63403,105,986,0,-106,-346,-345
75,63410,110,982,38,-92,-361,-349
76,63416,87,982,49,-100,-360,-360
77,63422,77,1027,45,-92,-349,-358
78,63428,72,979,31,-103,-364,-364
79,63435,46,973,78,-83,-367,-360
80,63441,30,951,95,-92,-357,-357
81,63447,-3,959,103,-88,-364,-352
82,63453,-60,939,33,-88,-372,-360
83,63460,-20,972,36,-92,-366,-358
84,63466,189,1072,81,-95,-364,-346
85,63472,56,997,75,-95,-372,-352
86,63478,-18,998,0,-94,-372,-357
87,63485,-76,954,7,-86,-373,-354
88,63491,23,985,-43,-86,-369,-349
89,63497,212,991,-33,-100,-376,-333
90,63503,84,982,15,-94,-379,-328
91,63510,33,982,18,-91,-381,-322
92,63516,36,983,42,-89,-378,-312
93,63522,82,972,53,-92,-378,-313
94,63528,76,973,34,-95,-381,-309
95,63535,92,988,23,-94,-397,-310
96,63541,113,1001,20,-92,-399,-313
97,63547,113,983,18,-77,-402,-316
98,63553,154,973,6,-89,-406,-310
99,63560,185,967,-35,-80,-412,-312
100,63566,171,977,-5,-73,-421,-303
101,63572,208,979,-45,-71,-423,-310
102,63578,203,974,-16,-62,-439,-306
103,63585,232,949,-10,-56,-442,-318
104,63591,247,954,-28,-55,-448,-313
105,63597,247,955,-24,-58,-450,-306
106,63603,248,963,-25,-55,-448,-310
107,63610,256,954,-26,-53,-448,-316
108,63616,251,949,0,-49,-450,-307
109,63622,257,952,-32,-55,-448,-310
110,63628,241,963,-24,-56,-448,-304
111,63635,248,955,-30,-55,-456,-307
112,63641,247,955,-26,-52,-445,-307
113,63647,247,957,-24,-53,-447,-310
114,63653,243,958,-30,-55,-447,-306
115,63660,237,959,-26,-61,-444,-309
116,63666,243,954,-28,-49,-444,-312
117,63672,240,961,-38,-55,-445,-303
118,63678,240,960,-27,-55,-444,-304
119,63685,241,959,-27,-55,-456,-318
120,63691,246,957,-40,-61,-438,-304
121,63697,244,955,-34,-53,-439,-303
122,63703,217,963,-11,-59,-435,-316
123,63710,214,968,-24,-59,-438,-330
124,63716,193,964,13,-64,-424,-331
125,63722,204,948,-13,-67,-420,-333
126,63728,230,970,37,-58,-411,-337
127,63735,144,961,46,-77,-415,-342
128,63741,140,1003,29,-73,-408,-336
129,63747,125,910,-34,-65,-403,-337
130,63753,147,978,40,-74,-406,-334
131,63760,150,999,26,-73,-402,-343
132,63766,115,1014,24,-74,-418,-346
133,63772,325,1000,190,-74,-399,-348
134,63778,119,1006,48,-79,-406,-339
135,63785,141,973,28,-82,-408,-328
136,63791,169,983,10,-85,-409,-316
137,63797,131,991,4,-85,-403,-319
138,63803,170,981,11,-77,-399,-318
139,63810,94,974,58,-88,-399,-334
140,63816,122,987,30,-88,-409,-334
141,63822,21,985,-3,-88,-403,-324
142,63828,28,1020,2,-82,-402,-316
143,63835,37,917,-16,-88,-403,-303
144,63841,146,948,-17,-89,-384,-307
145,63847,266,999,76,-88,-384,-318
146,63853,106,1049,-5,-89,-388,-309
147,63860,105,980,-19,-86,-397,-307
148,63866,116,980,-5,-92,-388,-322
149,63872,100,997,-17,-89,-396,-315
150,63878,97,991,-24,-91,-393,-319
151,63885,101,980,22,-94,-393,-318
152,63891,69,925,32,-97,-394,-319
153,63897,81,951,1,-89,-393,-316
154,63903,81,939,0,-86,-391,-318
155,63910,58,954,-1,-92,-385,-316
156,63916,81,973,15,-91,-388,-316
157,63922,72,990,32,-94,-387,-313
158,63928,87,998,29,-89,-385,-313
159,63935,107,997,8,-94,-387,-318
160,63941,106,994,22,-97,-382,-310
161,63947,101,997,15,-88,-387,-313
162,63953,115,986,-2,-88,-382,-315
163,63960,113,994,3,-100,-385,-315
164,63966,91,968,22,-98,-372,-310
165,63972,69,995,7,-91,-378,-310
166,63978,86,980,12,-92,-379,-310
167,63985,88,979,1,-88,-376,-310
168,63991,83,983,-7,-92,-379,-315
169,63997,97,983,-5,-89,-384,-316
170,64003,101,996,0,-92,-379,-313
171,64010,104,986,2,-101,-379,-316
172,64016,86,1003,5,-88,-376,-310
173,64022,93,974,2,-92,-376,-307
174,64028,87,998,14,-97,-381,-307
175,64035,91,983,36,-92,-382,-318
176,64041,89,1005,85,-94,-373,-324
177,64047,84,1002,124,-92,-372,-315
178,64053,99,1018,168,-101,-376,-319
179,64060,112,1022,173,-100,-384,-328
180,64066,114,1006,152,-89,-378,-334
181,64072,122,994,153,-94,-384,-339
182,64078,107,985,115,-85,-379,-345
183,64085,98,985,84,-86,-384,-346
184,64091,74,966,18,-91,-379,-354
185,64097,57,941,-44,-77,-387,-358
186,64103,40,955,-116,-82,-387,-367
187,64110,36,947,-167,-82,-391,-363
188,64116,24,939,-235,-76,-391,-372
189,64122,5,975,-297,-73,-393,-372
190,64128,0,1014,-390,-83,-385,-367
191,64135,-7,1049,-461,-91,-388,-358
192,64141,2,1086,-465,-92,-376,-354
193,64147,51,1164,-277,-101,-372,-345
194,64153,270,983,-28,-106,-357,-316
195,64160,137,1042,376,-94,-360,-301
196,64166,109,1002,470,-106,-358,-292
197,64172,117,986,452,-109,-354,-282
198,64178,52,944,327,-104,-364,-279
199,64185,47,971,231,-103,-360,-285
200,64191,20,965,138,-101,-364,-289
201,64197,29,976,32,-98,-367,-280
202,64203,28,992,-22,-98,-367,-297
203,64210,55,1003,-64,-101,-366,-297
204,64216,55,1001,-77,-104,-366,-309
205,64222,79,989,-75,-97,-369,-304
206,64228,60,964,-92,-101,-363,-313
207,64235,24,961,-120,-100,-369,-324
208,64241,9,953,-129,-94,-354,-324
209,64247,-44,955,-126,-101,-369,-327
210,64253,317,1022,-349,-88,-364,-325
211,64260,-27,985,40,-98,-366,-321
212,64266,86,995,-6,-103,-364,-327
213,64272,63,970,-13,-95,-367,-333
214,64278,80,985,-2,-98,-363,-324
215,64285,73,998,-13,-106,-372,-315
216,64291,50,986,-12,-97,-369,-307
217,64297,53,992,-19,-98,-361,-309
218,64303,68,987,-25,-107,-364,-307
219,64310,51,979,-20,-103,-360,-295
220,64316,8,983,-42,-115,-361,-303
221,64322,49,976,-33,-101,-364,-297
222,64328,54,987,-38,-106,-360,-300
223,64335,49,988,-34,-101,-357,-295
224,64341,33,986,-38,-101,-363,-300
225,64347,43,983,-31,-104,-360,-292
226,64353,61,990,-30,-110,-372,-300
227,64360,50,998,-33,-109,-367,-298
228,64366,23,962,-14,-106,-366,-301
229,64372,52,979,-46,-106,-349,-303
230,64378,35,993,-47,-107,-358,-298
231,64385,60,978,-54,-106,-361,-301
232,64391,51,985,-56,-113,-370,-295
233,64397,76,985,-63,-104,-363,-298
234,64403,90,983,-79,-94,-372,-291
235,64410,99,991,-82,-97,-379,-294
236,64416,140,961,-79,-100,-385,-277
237,64422,134,969,-125,-82,-402,-267
238,64428,154,978,-108,-89,-405,-264
239,64435,162,955,-153,-82,-409,-249
240,64441,160,955,-193,-74,-409,-243
241,64447,166,953,-203,-85,-411,-232
242,64453,178,963,-170,-73,-418,-229
243,64460,180,964,-150,-76,-427,-222
244,64466,132,945,-169,-80,-426,-213
245,64472,202,954,-216,-80,-417,-208
246,64478,96,938,-245,-71,-420,-195
247,64485,150,940,-268,-76,-418,-201
248,64491,191,937,-174,-80,-417,-208
249,64497,193,948,-168,-80,-409,-219
250,64503,147,955,-216,-85,-414,-205
251,64510,110,945,-221,-79,-414,-207
252,64516,144,952,-192,-73,-408,-211
253,64522,150,948,-201,-91,-411,-213
254,64528,145,963,-192,-80,-405,-207
255,64535,148,950,-203,-83,-412,-202
256,64541,150,947,-212,-79,-406,-219
257,64547,171,943,-208,-82,-411,-226
258,64553,188,951,-188,-89,-406,-234
259,64560,149,972,-121,-80,-406,-253
260,64566,188,963,-125,-80,-412,-253
261,64572,143,967,-151,-88,-414,-252
262,64578,159,953,-187,-80,-402,-241
263,64585,198,939,-203,-88,-409,-246
264,64591,219,941,-208,-82,-399,-256
265,64597,147,965,-166,-79,-408,-261
266,64603,131,975,-110,-83,-418,-279
267,64610,143,964,-84,-86,-406,-273
268,64616,177,959,-135,-85,-414,-288
269,64622,179,963,-147,-79,-412,-274
270,64628,185,960,-130,-85,-411,-277
271,64635,167,964,-105,-82,-406,-282
272,64641,214,946,-140,-76,-408,-277
273,64647,176,959,-137,-86,-420,-274
274,64653,179,958,-148,-83,-414,-271
275,64660,165,985,-113,-83,-411,-282
276,64666,178,975,-73,-80,-406,-294
277,64672,112,964,-69,-76,-405,-294
278,64678,343,930,-112,-83,-399,-297
279,64685,174,976,-106,-76,-412,-306
280,64691,171,955,-66,-83,-400,-304
281,64697,160,974,-54,-82,-402,-313
282,64703,152,975,-51,-83,-396,-321
283,64710,136,981,-32,-86,-385,-315
284,64716,153,961,-22,-85,-399,-322
285,64722,183,978,9,-83,-385,-315
286,64728,129,979,5,-77,-393,-315
287,64735,114,974,-18,-83,-391,-321
288,64741,89,982,-13,-80,-382,-324
289,64747,107,989,-5,-85,-384,-315
290,64753,113,974,6,-88,-384,-334
291,64760,122,980,-15,-85,-394,-322
292,64766,114,983,-25,-85,-382,-322
293,64772,114,980,-9,-83,-381,-321
294,64778,101,981,-10,-92,-384,-319
295,64785,110,976,-12,-97,-385,-318
296,64791,106,982,-7,-89,-387,-316
297,64797,105,979,-9,-86,-382,-327
298,64803,109,987,-18,-89,-378,-321
299,64810,85,985,0,-91,-381,-327
300,64816,105,973,-6,-80,-379,-321
301,64822,101,983,-4,-92,-381,-325
302,64828,102,989,-8,-82,-381,-324
303,64835,98,970,0,-86,-381,-312
304,64841,113,980,-8,-88,-391,-315
305,64847,116,977,-3,-89,-382,-321
306,64853,100,986,-9,-92,-379,-309
307,64860,100,979,-20,-92,-379,-310
308,64866,95,985,-17,-92,-382,-318
309,64872,96,983,-25,-94,-376,-312
310,64878,97,983,-17,-101,-376,-309
311,64885,93,990,-31,-91,-381,-306
312,64891,100,981,-22,-85,-375,-313
313,64897,96,983,-21,-94,-381,-307
314,64903,100,984,-19,-97,-385,-310
315,64910,98,980,-16,-91,-381,-309
316,64916,105,979,-19,-95,-381,-312
317,64922,91,987,-17,-94,-387,-312
318,64928,104,972,-20,-92,-391,-309
319,64935,87,990,-26,-94,-376,-309
320,64941,97,974,10,-97,-385,-304
321,64947,89,978,-30,-94,-376,-316
322,64953,91,993,-12,-92,-375,-319
323,64960,73,971,-22,-94,-373,-316
324,64966,94,1000,-26,-98,-378,-316
325,64972,63,979,-36,-92,-382,-318
326,64978,104,968,-42,-88,-379,-315
327,64985,92,987,6,-94,-375,-306
328,64991,126,980,-5,-88,-378,-310
329,64997,99,982,0,-94,-378,-307
330,65003,97,1000,1,-95,-379,-303
331,65010,78,1007,36,-100,-375,-304
332,65016,96,1004,101,-94,-376,-312
333,65022,93,985,130,-94,-379,-312
334,65028,107,989,141,-95,-381,-313
335,65035,106,999,162,-92,-379,-322
336,65041,119,1011,134,-100,-388,-327
337,65047,103,996,75,-88,-382,-328
338,65053,94,975,0,-91,-381,-337
339,65060,73,958,-78,-82,-381,-339
340,65066,67,965,-140,-86,-385,-345
341,65072,63,946,-197,-80,-390,-355
342,65078,59,940,-243,-80,-391,-351
343,65085,23,957,-307,-83,-384,-351
344,65091,11,999,-435,-88,-385,-342
345,65097,38,1082,-563,-85,-370,-345
346,65103,9,1059,-514,-94,-369,-334
347,65110,55,1097,-121,-94,-372,-313
348,65116,176,1209,283,-98,-361,-286
349,65122,169,1016,383,-98,-360,-283
350,65128,147,1021,359,-101,-363,-270
351,65135,91,989,249,-104,-363,-268
352,65141,47,985,153,-100,-357,-265
353,65147,59,970,103,-98,-373,-268
354,65153,21,990,61,-98,-369,-277
355,65160,49,992,31,-98,-373,-283
356,65166,52,980,16,-107,-367,-285
357,65172,67,990,-45,-92,-366,-298
358,65178,86,989,-66,-97,-373,-307
359,65185,52,990,-98,-103,-363,-319
360,65191,25,963,-133,-95,-375,-324
361,65197,19,950,-167,-103,-375,-330
362,65203,6,963,-157,-88,-366,-327
363,65210,317,987,-327,-92,-363,-324
364,65216,0,974,16,-92,-363,-319
365,65222,72,974,9,-94,-370,-321
366,65228,71,989,-8,-92,-363,-325
367,65235,66,990,0,-95,-378,-318
368,65241,63,988,-12,-98,-367,-319
369,65247,64,984,-10,-97,-364,-315
370,65253,64,980,-14,-103,-363,-313
371,65260,62,1006,-8,-92,-366,-322
372,65266,72,983,0,-100,-367,-310
373,65272,87,996,1,-98,-372,-304
374,65278,58,994,-13,-101,-363,-303
375,65285,61,988,-13,-109,-369,-309
376,65291,55,988,-12,-109,-367,-313
377,65297,52,986,-18,-106,-363,-313
378,65303,47,988,-8,-104,-357,-306
379,65310,48,985,-6,-107,-364,-309
380,65316,40,989,-18,-97,-357,-301
381,65322,26,976,-8,-103,-361,-310
382,65328,49,997,-11,-109,-355,-309
383,65335,51,982,-27,-103,-360,-315
384,65341,29,989,-26,-106,-354,-318
385,65347,47,992,-20,-100,-358,-309
386,65353,37,987,-23,-103,-361,-309
387,65360,40,990,-21,-100,-349,-303
388,65366,35,986,-35,-104,-360,-309
389,65372,33,982,-18,-109,-369,-300
390,65378,33,986,-34,-107,-349,-313
391,65385,48,990,-34,-101,-358,-307
392,65391,38,990,-36,-107,-354,-304
393,65397,47,990,-42,-106,-351,-301
394,65403,37,981,-35,-112,-355,-312
395,65410,33,983,-37,-109,-355,-312
396,65416,68,987,-46,-109,-352,-306
397,65422,44,984,-31,-110,-354,-303
398,65428,44,982,-41,-103,-348,-309
399,65435,50,984,-45,-110,-357,-301
400,65441,44,984,-46,-101,-355,-303
401,65447,50,985,-44,-106,-354,-306
402,65453,42,994,-51,-107,-346,-294
403,65460,36,988,-48,-103,-348,-310
404,65466,39,993,-55,-115,-346,-306
405,65472,20,984,-44,-109,-348,-306
406,65478,18,980,-35,-112,-346,-291
407,65485,30,998,-59,-112,-345,-298
408,65491,17,975,-50,-115,-352,-301
409,65497,15,983,-34,-121,-349,-307
410,65503,24,986,-36,-118,-352,-303
411,65510,44,1010,-63,-110,-354,-306
412,65516,23,987,-58,-112,-346,-301
413,65522,17,981,-49,-113,-342,-303
414,65528,15,976,-61,-116,-343,-301
415,65535,15,986,-55,-115,-343,-300
416,5,18,990,-40,-113,-346,-315
417,11,21,989,-45,-106,-351,-303
418,17,24,985,-29,-107,-343,-307
419,24,19,989,-40,-109,-342,-309
420,30,19,984,-22,-106,-351,-309
421,36,19,989,-38,-112,-345,-307
422,42,26,986,-27,-115,-352,-312
423,49,18,990,-17,-115,-343,-313
424,55,23,985,-17,-121,-342,-315
425,61,24,988,-22,-110,-348,-313
426,67,43,990,-17,-107,-348,-324
427,74,30,990,-28,-107,-354,-312
428,80,33,988,-20,-118,-355,-321
429,86,25,990,-2,-100,-354,-322
430,92,35,988,-7,-98,-343,-321
431,99,32,986,4,-109,-357,-324
432,105,42,987,19,-101,-361,-322
433,111,37,988,11,-103,-352,-325
434,117,36,984,20,-104,-346,-330
435,124,36,986,19,-97,-354,-328
436,130,39,988,23,-103,-349,-328
437,136,37,988,30,-98,-352,-336
438,142,39,986,32,-91,-357,-336
439,149,37,987,29,-92,-363,-334
440,155,40,986,34,-95,-355,-334
441,161,44,987,42,-94,-360,-331
442,167,48,989,39,-98,-360,-339
443,174,45,987,40,-97,-358,-336
444,180,43,986,44,-103,-360,-337
445,186,46,990,39,-92,-354,-337
446,192,43,986,40,-98,-358,-334
447,199,43,987,41,-92,-355,-336
448,205,42,988,38,-92,-351,-336
449,211,38,986,42,-97,-363,-336
450,217,40,989,38,-104,-361,-325
451,224,40,985,41,-109,-358,-343
452,230,41,988,38,-100,-352,-343
